実施年,地域規模,学校番号,性別,正答数_国,正答数_数,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_国_15,正誤_数_01,正誤_数_02,正誤_数_03,正誤_数_04,正誤_数_05,正誤_数_06,正誤_数_07,正誤_数_08,正誤_数_09,正誤_数_10,正誤_数_11,正誤_数_12,正誤_数_13,正誤_数_14,正誤_数_15,正誤_数_16,生徒質問回答_001,生徒質問回答_002,生徒質問回答_003,生徒質問回答_004,生徒質問回答_005,生徒質問回答_016,生徒質問回答_017,生徒質問回答_018,生徒質問回答_019,生徒質問回答_023,生徒質問回答_024,生徒質問回答_025,生徒質問回答_036,生徒質問回答_037,生徒質問回答_048,生徒質問回答_049,生徒質問回答_050,生徒質問回答_056,生徒質問回答_057,生徒質問回答_058
2024,2,208635,1,2,5,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,3,3,6,4,2,4,4,1,4,3,2,2,2,1,2,4,1,3
2024,1,203149,2,4,3,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,3,2,2,5,1,3,3,4,3,3,4,1,4,4,1,1,3,4,1,2
2024,1,205085,2,6,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,6,3,1,2,1,1,2,4,1,3,2,3,3,3,2,2,2
2024,1,206789,1,4,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,1,2,3,2,1,1,1,1,1,1,1,4,2,2
2024,3,206690,1,5,4,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,6,1,3,2,3,3,3,4,2,4,4,4,1,4,4,1,3
2024,3,202732,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,4,4,2,2,1,1,2,4,2,2,2,3,2,3,2,2,2
2024,1,202973,1,6,4,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,4,4,4,6,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1
2024,3,207975,1,4,4,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,6,5,2,2,1,1,1,4,2,2,3,2,2,2,3,2,3
2024,1,203279,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,5,5,1,2,1,1,3,4,2,2,2,4,2,3,4,2,4
2024,3,208030,2,7,3,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,5,3,2,2,2,2,3,4,2,2,2,2,2,2,2,1,1
2024,1,204428,2,4,6,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,3,3,1,1,1,1,3,1,2,2,2,1,1,1,2,2,2
2024,1,200158,2,7,7,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,5,5,2,2,2,1,1,4,2,2,3,3,1,2,4,1,3
2024,1,201967,1,4,5,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,1,3,3,1,2,1,1,1,2,1,3,2,2,2,3,3,2,2
2024,3,205599,1,5,6,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,3,3,1,2,2,2,2,4,2,2,2,4,2,2,2,2,2
2024,3,205864,2,4,4,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,3,3,5,1,2,3,1,1,1,4,2,3,3,2,1,2,3,2,2
2024,3,207346,1,6,4,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,6,1,1,3,1,1,2,4,2,2,3,4,2,3,2,3,1
2024,2,202020,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,6,1,2,1,2,1,3,4,3,4,4,1,2,2,2,1,3
2024,2,202186,1,3,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,5,3,2,2,2,4,1,4,2,3,2,2,2,2,2,2,3
2024,1,206604,1,7,5,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,5,4,1,1,1,1,1,4,4,1,1,4,1,4,3,1,2
2024,3,202703,2,6,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,1,2,1,1,1,4,2,2,2,3,2,2,3,2,2
2024,3,205301,1,5,4,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,5,4,1,1,1,1,1,4,2,2,1,2,1,2,1,2,1
2024,1,205978,1,5,0,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,5,1,2,1,2,1,4,2,2,2,2,1,2,2,1,1
2024,1,207142,1,5,6,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,5,4,1,2,1,2,3,4,2,3,3,3,2,2,2,3,3
2024,3,207477,1,5,3,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,5,3,1,1,1,1,2,4,1,2,2,2,1,2,4,1,4
2024,4,201752,1,3,0,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,1,2,2,1,4,2,2,2,2,1,2,1,2,1
2024,1,200523,2,3,5,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,4,4,1,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
2024,2,205100,2,5,6,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,6,2,1,1,1,1,3,4,2,2,2,1,1,3,3,1,2
2024,2,206399,2,5,4,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,6,3,1,2,1,2,1,4,2,3,2,2,1,2,3,2,3
2024,3,204413,1,3,5,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,1,3,1,1,2,3,2,2,2,2,1,2,1,1,1
2024,3,204562,2,5,7,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,4,2,1,1,1,1,2,4,2,1,1,3,1,3,1,1,1
2024,3,206507,1,4,3,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,5,5,1,2,1,1,2,4,2,1,1,1,1,1,2,1,3
2024,3,204571,1,7,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,1,2,2,3,1,1,4,2,3,4,3,2,2,3,2,2
2024,3,208325,1,6,6,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,5,2,2,4,2,2,1,4,2,3,3,3,2,3,3,1,4
2024,3,201731,1,5,6,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,4,5,2,1,1,1,3,4,1,1,1,2,1,2,4,2,4
2024,3,209172,1,5,6,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,3,3,2,2,1,2,1,4,2,3,3,2,1,2,4,2,4
2024,1,209490,2,2,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,4,3,2,6,1,2,4,2,4,1,4,4,4,4,4,1,3,4,4,4
2024,3,206562,1,5,3,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,5,1,4,3,2,3,2,4,4,4,4,2,3,2,4,2,4
2024,3,208087,1,7,4,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,3,1,1,1,1,1,3,1,2,1,1,1,1,2,1,2
2024,2,207082,1,4,5,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,6,4,2,4,3,2,2,4,4,4,2,2,1,3,4,1,4
2024,3,206626,1,5,5,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,6,3,1,2,2,1,1,4,3,2,3,4,2,2,4,2,3
2024,1,202885,1,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,6,1,2,2,1,1,3,4,2,2,2,3,2,2,3,3,2
2024,3,204610,2,4,3,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,4,3,2,5,1,2,1,3,2,1,3,2,2,2,3,1,2,4,2,4
2024,1,202994,2,5,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,6,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1
2024,3,202988,1,6,4,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,5,3,3,2,4,2,1,2,2,2,2,2,2,2,4,4,3
2024,1,204754,2,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,6,2,3,4,2,1,1,4,3,4,4,4,4,4,4,4,4
2024,3,204241,2,4,4,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,6,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
2024,4,204699,2,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,2,1,1,1,4,2,3,3,2,2,2,4,2,4
2024,3,206362,1,5,4,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,5,4,3,3,4,1,1,4,2,2,2,3,1,2,4,1,3
2024,3,208801,2,3,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,3,6,1,3,3,1,1,2,4,4,4,3,4,4,4,4,4,4
2024,1,207652,2,6,4,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,3,1,1,1,2,2,4,2,1,1,2,1,1,1,1,1
2024,3,201693,1,6,5,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,3,1,2,2,1,2,1,2,2,4,2,1,3,4,3,4,3,3,2
2024,2,201032,1,3,0,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,2,2,1,2,4,2,2,3,2,2,2,4,1,4
2024,3,203711,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,3,3,1,2,1,1,3,4,2,2,1,3,1,2,3,1,2
2024,1,204064,2,8,6,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,3,3,5,1,1,2,2,2,1,4,2,2,2,2,1,1,3,2,2
2024,2,206054,1,3,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,6,3,1,2,1,1,1,4,2,2,3,2,1,3,3,1,3
2024,1,208823,2,5,6,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,3,3,3,3,1,2,2,1,1,1,4,2,2,3,1,2,2,4,2,4
2024,1,205036,1,9,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,6,1,2,1,1,2,1,4,2,2,3,1,1,1,2,3,1
2024,3,206622,1,3,6,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,3,3,4,4,3,2,3,2,1,4,2,2,2,3,1,1,2,1,1
2024,3,201385,1,4,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,6,6,3,4,1,3,3,4,4,4,4,4,4,4,2,1,3
2024,3,206986,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,4,3,3,6,1,3,4,1,1,1,4,1,3,3,4,4,3,4,1,2
2024,1,203345,1,3,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,1,1,4,5,2,3,1,2,2,3,4,2,2,1,2,2,3,2,2
2024,1,205840,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,1,1,1,1,1,1,1,1,4,2,2,2,4,1,2,4,4,2
2024,3,200233,1,3,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,6,1,2,1,1,1,1,4,1,4,3,1,2,2,3,3,3
2024,2,203217,2,5,3,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,3,2,3,4,2,3,2,2,3,4,2,2,2,2,2,2,3,3,2
2024,1,204710,2,7,3,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,4,4,1,2,1,1,1,2,1,2,2,2,1,2,3,2,2
2024,3,203289,2,4,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,5,4,1,1,1,2,2,4,2,1,1,3,2,2,2,1,2
2024,3,200606,1,6,0,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,3,3,1,2,1,4,3,2,2,2,2,2,3,2,2
2024,1,207466,1,8,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,1,4,1,1,2,4,1,1,3,1,1
2024,1,201336,2,5,4,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,6,4,1,1,3,2,3,4,1,2,3,2,1,1,1,1,1
2024,1,201529,2,3,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,6,2,1,2,1,1,3,4,1,3,2,3,3,2,4,2,3
2024,3,202409,2,8,5,1,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,3,4,1,5,3,2,2,1,1,1,4,1,1,1,3,2,1,2,2,1
2024,2,203486,1,5,4,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,5,1,2,2,2,1,1,4,2,2,2,2,1,2,3,2,3
2024,2,203123,2,7,0,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,4,1,1,1,1,2,3,1,1,1,2,1,3,1,1,1
2024,2,202446,1,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,3,2,5,3,3,4,2,2,2,4,3,2,2,2,3,2,4,2,4
2024,2,206285,1,4,4,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,4,2,3,3,1,3,3,4,2,3,3,2,2,2,4,2,4
2024,3,208837,2,7,7,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,3,3,1,1,1,1,3,4,1,2,1,2,1,1,1,1,1
2024,2,209241,1,5,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,5,1,1,2,1,2,4,2,1,1,1,1,1,2,1,1
2024,3,201534,2,5,6,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,4,1,2,2,2,2,2,4,2,2,2,3,1,2,2,1,2
2024,3,205956,2,6,4,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,6,4,2,3,2,2,1,4,3,3,3,2,2,2,1,1,1
2024,3,202205,2,6,3,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,3,3,1,5,4,2,2,1,2,1,4,2,2,2,2,1,2,1,1,1
2024,3,203844,1,6,5,2,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,3,5,1,2,3,2,2,3,4,2,3,3,2,1,2,2,1,3
2024,1,201331,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,6,3,2,3,2,2,2,4,2,2,2,1,1,2,2,2,2
2024,3,201702,2,5,4,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,6,6,2,3,2,2,3,4,3,3,2,3,2,3,2,3,2
2024,2,205817,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,3,2,4,1,2,2,1,1,1,2,2,3
2024,3,209274,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,4,3,2,2,1,1,1,3,1,2,2,2,1,1,3,1,1
2024,1,208890,1,8,6,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,5,1,1,1,1,1,1,4,2,1,1,1,1,2,1,1,1
2024,3,202362,1,6,5,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,6,5,1,2,1,2,1,4,4,2,2,1,1,2,2,2,2
2024,3,208176,1,8,7,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,4,3,1,2,1,3,1,4,2,3,2,4,1,2,4,1,1
2024,2,202852,2,7,5,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,6,3,2,1,1,1,2,4,2,3,2,1,2,1,4,4,4
2024,1,204819,2,6,0,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,5,1,2,3,2,2,2,4,4,2,4,2,2,3,2,1,3
2024,3,207854,2,7,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,6,3,2,3,3,3,4,2,3,3,1,1,2,4,2,3
2024,3,200402,2,4,4,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,3,2,5,1,2,2,2,1,1,4,2,3,3,2,2,4,3,2,3
2024,4,208085,2,7,5,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,4,2,2,6,6,2,1,1,2,1,3,1,2,2,3,2,3,3,2,3
2024,1,204586,1,6,5,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,6,3,2,2,1,2,1,4,3,1,1,4,1,2,4,1,3
2024,2,206054,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,5,3,2,1,2,1,3,4,2,2,2,2,2,2,3,2,2
2024,3,202690,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,2,4,5,2,3,2,2,1,4,2,3,2,4,2,2,1,2,2
2024,3,203018,2,5,7,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,3,2,3,1,1,1,4,2,1,2,3,2,2,1,1,2
2024,1,202216,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,5,1,1,2,1,1,2,4,2,2,2,3,1,2,3,1,1
2024,3,203407,1,5,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,6,1,1,2,1,2,2,4,2,2,2,2,1,2,3,1,3
2024,2,201066,2,5,6,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,3,4,1,1,1,1,1,4,2,1,1,1,1,1,3,2,2
2024,2,200575,1,4,0,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,1,2,2,2,2,1,4,2,2,2,1,2,2,2,1,2
2024,3,207826,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,1,1,1,4,3,2,3,2,1,2,3,2,3
2024,3,202071,2,4,9,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,6,2,3,3,2,2,4,2,2,3,1,1,2,3,1,3
2024,1,207606,1,6,5,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,4,4,2,2,2,1,1,4,2,1,1,2,2,2,3,2,2
2024,2,208585,2,4,5,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,4,2,2,1,2,2,3,1,1,1
2024,4,203404,2,4,6,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,3,1,6,6,3,2,3,1,1,4,4,3,3,2,2,2,2,2,2
2024,2,203500,1,3,5,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,5,2,1,2,2,2,3,4,2,2,2,2,1,2,3,1,3
2024,2,202304,1,7,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,6,1,1,2,1,2,1,4,3,3,3,1,3,3,1,1,2
2024,4,207364,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,6,3,2,2,1,2,2,4,2,3,2,3,2,3,2,2,2
2024,3,207572,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,6,1,2,2,2,2,2,4,1,2,1,3,1,2,1,4,1
2024,1,205296,1,3,6,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,3,1,3,2,1,2,1,1,1,4,4,2,3,3,1,2,1,1,1
2024,1,207085,1,4,7,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,6,6,4,1,3,2,1,4,2,2,3,1,1,1,4,2,4
2024,4,202496,1,5,5,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,6,1,2,2,1,2,1,4,2,2,2,3,2,2,3,2,2
2024,2,205706,1,5,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,6,6,4,4,4,3,1,4,4,3,3,3,3,4,4,4,4
2024,3,200588,1,6,4,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,6,4,1,4,3,1,2,4,2,1,1,1,1,1,2,2,1
2024,3,207470,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,1,1,1,1,1,4,1,2,2,2,2,3,2,2,2
